uuid,sim,time_sec,ue_id,from_cell,to_cell,is_correct
a1d754d3-2532-42d2-8d65-7e99ec244258,sim010,18.1585,7,8,7,True
80820801-d24a-43fa-8b16-5647ef1acbaa,sim010,18.2628,19,5,6,True
1187d59a-6db6-4a89-b6c3-3f1a1a729cb9,sim010,18.3668,5,4,2,True
21a799c8-ca5b-420c-8863-31578bce8935,sim010,18.4148,18,8,2,True
e50ce32c-5e20-4333-8ce9-cd35de4c2731,sim010,18.7125,6,8,3,True
ef265f34-762d-427e-92ee-bb54638e6b7d,sim010,20.4235,10,6,4,True
849efce5-c338-49fb-aa0a-71d230e8e9ce,sim010,22.7213,11,2,8,True
50456cad-a047-4979-baaa-3f0bcc4586a1,sim010,22.7288,15,2,5,True
93420c93-e9b5-45d6-b155-24b302fdad9c,sim010,22.7298,12,3,2,True
97bca929-3c7a-4656-bae1-a3df8eac1d90,sim010,22.734,8,6,4,True
cfa2e349-4037-48f0-a60a-32fb76011d5b,sim010,22.961,14,5,4,True
215e387f-4b5e-4e22-b6ac-6e32cec39c33,sim010,23.0613,16,7,8,True
d606439f-4f32-4f17-8354-9df0081f876e,sim010,23.3193,19,6,7,True
4d323286-6789-4c68-a795-887a04dc4ed9,sim010,23.46,18,2,7,True
a8cfec79-f432-493f-96e1-4f6e5c3f6b67,sim010,23.561,4,8,3,True
d3d48fa5-0b60-47b1-ab13-cfe1242ed3cf,sim010,23.8145,6,3,8,True
5ce5027a-b4a8-4a91-a1b6-69a3c3a60cfd,sim010,24.1115,20,7,8,True
8d785330-b93b-484a-9a61-bab3c31ee0d2,sim010,24.2105,13,6,7,True
6bf0863e-7160-4ffb-92b9-cdfeb2e74a75,sim010,26.1148,7,7,8,True
721bb1ef-1545-456c-ab6e-4da60960bd6b,sim010,26.12,9,7,8,True
4a47c9ca-d550-4feb-9297-2fb1ace8ee92,sim010,26.4615,5,2,7,True
171a9757-5aed-47ff-b51a-940873c6f7f8,sim010,26.5095,17,7,8,True
4b565459-530f-48f0-a5b7-6ca23976c41e,sim010,27.671,10,4,3,True
7f7a12a9-49f5-4216-8a93-021ad91e55ab,sim010,31.1658,4,3,2,True
db9967d5-f2a0-4b5c-8bfc-4d5c8a0b2c62,sim010,31.1668,8,4,2,True
11a37df3-20bf-40e7-b9a3-66cba31f2d0e,sim010,31.27,20,8,7,True
dde7098b-b3b5-4089-954b-aa47c8405645,sim010,31.2818,14,4,5,True
75510895-beb5-4968-95d7-fcb7ae94d71d,sim010,31.2818,15,5,7,True
907f0fd4-e94d-4aab-953d-c341de1b0bda,sim010,31.2853,19,7,6,True
e25ea72e-d72e-43e7-9838-03e322210b11,sim010,31.3643,6,8,3,True
b90915b6-8cc0-4171-b493-6b96eccac490,sim010,35.6205,4,2,5,True
ec3378ad-b553-4358-a8f6-defadf859e86,sim010,35.6388,8,2,3,True
0e3fc8a8-3464-48ad-9370-ecc56eb73549,sim010,36.7188,5,7,2,True
d51404d2-c745-442d-8910-875e61c3bd46,sim010,37.4228,12,2,7,True
4d482641-860e-4179-9f29-250297e24236,sim010,37.4353,6,3,8,True
199d6ad3-3b8d-4b42-b0d0-8a3803790647,sim010,37.4453,10,3,7,True
d9b9a6cf-e777-4daa-b66c-4ac111e86850,sim010,37.4468,19,6,7,True
1ebb5ddf-dbd2-4d37-be53-366a407f98f2,sim010,37.4558,13,7,6,True
26537f75-a4ef-476e-9e99-3d36d9bceed8,sim010,37.466,1,5,6,False
344b961e-02a3-4609-a73f-5814f0191c2e,sim010,37.476,15,7,8,True
89081c68-3eab-4085-b5b7-84069e3305ee,sim010,37.4868,18,7,2,True
102542ef-45a9-4951-8c21-b8963aee33e0,sim010,37.4965,7,8,3,False
e0b07996-5ed4-4d6c-9e0a-ecfb06adbe73,sim010,37.8633,11,8,5,True
7f311658-62a8-40f5-964f-092a0138349b,sim010,37.8728,17,8,7,True
3b7a3b47-e181-4e1a-9e3c-b6fc5d64ebfd,sim010,38.0113,2,6,2,True
e41805e9-a2b2-4f0b-9077-92b84210bbe9,sim010,38.4165,16,8,3,True
a0a3ed7a-40d3-49bb-9ddc-ffbbc36afff0,sim010,38.4633,3,2,4,True
431ec37f-ed2c-41a8-a664-ba722f3556c7,sim010,39.175,14,5,2,True
edf6f97c-a2b8-4d8c-a92b-66ebfec9eff0,sim010,40.204,4,5,4,True
eb82e537-bba1-4032-be35-e172bdc441b9,sim010,40.7053,8,3,6,True
08636b8a-c356-41c3-980b-1e24ac433334,sim010,41.4708,9,8,2,True
5254b883-52ca-4a5c-b5e5-be03678efa9e,sim010,41.8498,5,2,3,True
9344e9a5-6356-4c1c-be3d-4c4470fe9656,sim010,42.4095,7,3,8,True
82117204-87f7-40b3-ac1d-73a7207363ea,sim010,42.4105,1,6,5,True
5aa8e39d-44ce-4893-8403-4a9b295a5f73,sim010,46.2698,14,2,5,True
f14866a4-cadb-4a01-803f-12fb26f33c38,sim010,46.3635,11,5,2,True
2255d3e4-6b4d-4325-8dc8-d385657bbd64,sim010,46.5228,3,4,2,True
57d18a69-8f35-4f55-a752-92ce785c61c7,sim010,47.2215,8,6,5,True
bbd34e68-b4dc-482f-9446-77befbd78e96,sim010,47.6778,9,2,5,True
83f6fbef-3ca3-4320-9a11-94dc521102f6,sim010,47.689,13,6,7,True
1d0d5cc6-97c9-4839-af4e-2d1b30f127b2,sim010,47.7,10,7,5,True
f7202ee3-836e-451c-b5ba-0307b55e40d7,sim010,47.7093,12,7,8,True
9cda230b-186d-4d39-b9dc-d3ec2f0d6cf7,sim010,47.7188,19,7,3,True
55a61d00-4e3a-4347-af73-ee14f34fbb52,sim010,47.7228,6,8,6,True
a01fe426-7baf-44a1-b3ba-c53ecb6ba96b,sim010,47.7228,15,8,4,True
061a1288-4c7d-45c9-84c6-715e7ada2a77,sim010,47.7615,1,5,6,True
b01fa11a-3868-43ab-930a-a10fc0ac5e62,sim010,48.1585,7,8,7,True
9505f4d5-07f5-4f73-b6ec-3d2d72979b6a,sim010,48.3143,17,7,2,True
9bad0d81-5cbd-4151-ac33-a96c379e4963,sim010,48.3588,18,2,6,True
c955594a-3c55-4926-9f9e-6f95fa142b59,sim010,49.5603,2,2,8,True
e4302851-76ab-4f7a-bd81-cfbca8995512,sim010,50.1108,5,3,4,True
c3f3068b-cf2c-4545-95d2-20e7367ea463,sim010,50.3165,16,3,2,True
7b58066f-f5aa-40fe-a463-891a6e07de9e,sim010,51.3565,14,5,6,True
fbbb4dc8-7bb3-49ce-9c75-e2614b9ebab0,sim010,51.4588,11,2,8,True
58ce699b-952c-4f88-ba10-48252729ac7c,sim010,51.919,4,4,5,True
bb7dd583-8641-4564-9f49-270ae6a3f16b,sim010,52.0145,3,2,4,True
8ab34643-0f22-4b7e-8bed-846de47782da,sim010,52.3108,8,5,4,True
a8e17c59-7487-4458-884d-83138e01e7a6,sim010,54.466,17,2,7,True
d8c78a5c-c13c-48bc-ab3b-67907e01784c,sim010,55.0665,19,3,2,True
b5ed7e81-1982-4b8a-8e13-b2e998966674,sim010,55.567,16,2,5,True
3696e437-7219-4d13-9237-19a4f3205d45,sim010,56.0108,12,8,7,True
f5874e5f-c775-41cb-81ab-4a31ad771403,sim010,57.0235,3,4,2,True
c7da52b6-5f41-4147-9d73-18012e3df66e,sim010,58.3223,8,4,5,True
b2d4fdef-851d-415b-9155-e4db71460aee,sim010,59.347,10,5,8,True
