time_sec,ue_id,from_cell,to_cell,event,executed_ok
13.1408,5,3,2,SUCCESS,1
13.2414,9,6,7,START,0
13.243,9,6,7,SUCCESS,1
13.44,18,2,7,START,0
13.4418,18,2,7,SUCCESS,1
13.7385,6,7,8,START,0
13.7403,6,7,8,SUCCESS,1
13.891,5,2,4,START,0
13.8928,5,2,4,SUCCESS,1
14.3378,17,2,7,START,0
14.3395,17,2,7,SUCCESS,1
14.438,11,5,2,START,0
14.4398,11,5,2,SUCCESS,1
15.24,7,8,7,START,0
15.2418,7,8,7,SUCCESS,1
15.7595,8,5,6,START,0
15.7613,8,5,6,SUCCESS,1
15.7905,2,6,7,START,0
15.7923,2,6,7,SUCCESS,1
15.888,16,8,7,START,0
15.8898,16,8,7,SUCCESS,1
16.0385,19,5,6,START,0
16.0403,19,5,6,SUCCESS,1
16.4398,12,2,3,START,0
16.4415,12,2,3,SUCCESS,1
17.0915,15,8,2,START,0
17.0933,15,8,2,SUCCESS,1
17.5887,10,6,5,START,0
17.5905,10,6,5,SUCCESS,1
17.939,20,8,7,START,0
17.9408,20,8,7,SUCCESS,1
18.3408,3,5,2,START,0
18.3425,3,5,2,SUCCESS,1
18.4062,18,7,8,START,0
18.408,18,7,8,SUCCESS,1
18.7408,9,7,6,START,0
18.7425,9,7,6,SUCCESS,1
18.888,5,4,2,START,0
18.8898,5,4,2,SUCCESS,1
19.4905,11,2,8,START,0
19.4923,11,2,8,SUCCESS,1
20.0957,14,5,4,START,0
20.0975,14,5,4,SUCCESS,1
20.2392,7,7,2,START,0
20.241,7,7,2,SUCCESS,1
20.811,8,6,4,START,0
20.8128,8,6,4,SUCCESS,1
20.816,2,7,6,START,0
20.8178,2,7,6,SUCCESS,1
21.0413,19,6,2,START,0
21.043,19,6,2,SUCCESS,1
21.3905,17,7,8,START,0
21.3923,17,7,8,SUCCESS,1
21.5393,12,3,2,START,0
21.541,12,3,2,SUCCESS,1
22.1395,15,2,5,START,0
22.1413,15,2,5,SUCCESS,1
22.2894,6,8,3,START,0
22.291,6,8,3,SUCCESS,1
22.6045,10,5,4,START,0
22.6063,10,5,4,SUCCESS,1
23.0402,16,7,8,START,0
23.042,16,7,8,SUCCESS,1
23.7437,11,8,3,START,0
23.7455,11,8,3,SUCCESS,1
23.7895,18,8,7,START,0
23.7913,18,8,7,SUCCESS,1
23.84,9,6,7,START,0
23.8418,9,6,7,SUCCESS,1
23.8888,4,8,3,START,0
23.8905,4,8,3,SUCCESS,1
24.4926,20,7,8,START,0
24.4943,20,7,8,SUCCESS,1
25.289,7,2,8,START,0
25.2908,7,2,8,SUCCESS,1
25.6408,5,2,7,START,0
25.6425,5,2,7,SUCCESS,1
25.8402,13,6,7,START,0
25.842,13,6,7,SUCCESS,1
25.8928,8,4,5,START,0
25.8945,8,4,5,SUCCESS,1
26.106,19,2,7,START,0
26.1078,19,2,7,SUCCESS,1
26.5402,17,8,7,START,0
26.542,17,8,7,SUCCESS,1
27.0415,12,2,8,START,0
27.0433,12,2,8,SUCCESS,1
27.1927,15,5,6,START,0
27.1945,15,5,6,SUCCESS,1
27.6878,10,4,3,START,0
27.6895,10,4,3,SUCCESS,1
27.7437,6,3,8,START,0
27.7455,6,3,8,SUCCESS,1
28.0432,14,4,5,START,0
28.045,14,4,5,SUCCESS,1
28.7565,11,3,2,START,0
28.7583,11,3,2,SUCCESS,1
28.889,4,3,2,START,0
28.8908,4,3,2,SUCCESS,1
28.9422,9,7,8,START,0
28.9438,9,7,8,SUCCESS,1
29.2898,18,7,2,START,0
29.2915,18,7,2,SUCCESS,1
29.488,20,8,7,START,0
29.4898,20,8,7,SUCCESS,1
30.0945,3,2,5,START,0
30.0963,3,2,5,SUCCESS,1
30.3382,16,8,3,START,0
30.3398,16,8,3,SUCCESS,1
30.6935,5,7,2,START,0
30.6953,5,7,2,SUCCESS,1
30.903,8,5,2,START,0
30.9048,8,5,2,SUCCESS,1
30.943,13,7,6,START,0
30.9448,13,7,6,SUCCESS,1
31.1533,19,7,6,START,0
31.155,19,7,6,SUCCESS,1
31.695,1,5,6,START,0
31.6968,1,5,6,SUCCESS,1
32.003,12,8,2,START,0
32.0048,12,8,2,SUCCESS,1
32.263,15,6,7,START,0
32.2648,15,6,7,SUCCESS,1
33.3406,10,3,8,START,0
33.3423,10,3,8,SUCCESS,1
33.3445,6,8,3,START,0
33.3463,6,8,3,SUCCESS,1
33.8385,11,2,5,START,0
33.8403,11,2,5,SUCCESS,1
33.938,4,2,5,START,0
33.9398,4,2,5,SUCCESS,1
35.0883,7,8,3,START,0
35.09,7,8,3,SUCCESS,1
35.154,3,5,2,START,0
35.1558,3,5,2,SUCCESS,1
35.9888,16,3,8,START,0
35.9905,16,3,8,SUCCESS,1
36.0052,8,2,3,START,0
36.0068,8,2,3,SUCCESS,1
36.2612,19,6,7,START,0
36.2628,19,6,7,SUCCESS,1
37.0436,5,2,3,START,0
37.0453,5,2,3,SUCCESS,1
37.1402,12,2,6,START,0
37.142,12,2,6,SUCCESS,1
37.3378,15,7,8,START,0
37.3395,15,7,8,SUCCESS,1
39.146,6,3,8,START,0
39.1478,6,3,8,SUCCESS,1
40.7478,3,2,4,START,0
40.7495,3,2,4,SUCCESS,1
41.9435,4,5,4,START,0
41.9453,4,5,4,SUCCESS,1
41.9492,7,3,8,START,0
41.9508,7,3,8,SUCCESS,1
42.2248,12,6,2,START,0
42.2265,12,6,2,SUCCESS,1
42.3638,19,7,8,START,0
42.3655,19,7,8,SUCCESS,1
42.4433,9,8,2,START,0
42.445,9,8,2,SUCCESS,1
42.4452,15,8,4,START,0
42.4468,15,8,4,SUCCESS,1
42.8955,8,3,6,START,0
42.8973,8,3,6,SUCCESS,1
43.8113,11,5,2,START,0
43.813,11,5,2,SUCCESS,1
43.901,6,8,7,START,0
43.9028,6,8,7,SUCCESS,1
44.513,2,6,2,START,0
44.5148,2,6,2,SUCCESS,1
44.6928,13,6,7,START,0
44.6945,13,6,7,SUCCESS,1
44.8883,10,8,6,START,0
44.889,16,8,3,START,0
44.89,10,8,6,SUCCESS,1
44.8908,16,8,3,SUCCESS,1
45.09,1,6,5,START,0
45.0918,1,6,5,SUCCESS,1
45.6909,3,4,5,START,0
45.6925,3,4,5,SUCCESS,1
45.8392,17,7,8,START,0
45.841,17,7,8,SUCCESS,1
46.2412,6,7,6,START,0
46.243,6,7,6,SUCCESS,1
47.144,11,2,3,START,0
47.1458,11,2,3,SUCCESS,1
47.2537,12,2,8,START,0
47.2555,12,2,8,SUCCESS,1
47.3903,19,8,3,START,0
47.392,19,8,3,SUCCESS,1
47.4395,18,2,6,START,0
47.4413,18,2,6,SUCCESS,1
48.243,8,6,5,START,0
48.2448,8,6,5,SUCCESS,1
48.2484,9,2,5,START,0
48.25,9,2,5,SUCCESS,1
50.4137,15,4,5,START,0
50.4155,15,4,5,SUCCESS,1
50.4172,10,6,5,START,0
50.419,10,6,5,SUCCESS,1
50.421,1,5,6,START,0
50.4228,1,5,6,SUCCESS,1
51.1432,3,5,2,START,0
51.1448,3,5,2,SUCCESS,1
51.1513,2,2,7,START,0
51.153,2,2,7,SUCCESS,1
52.695,3,2,4,START,0
52.6968,3,2,4,SUCCESS,1
52.8118,15,5,6,START,0
52.8135,15,5,6,SUCCESS,1
52.817,5,3,4,START,0
52.8188,5,3,4,SUCCESS,1
53.1637,8,5,4,START,0
53.1647,9,5,6,START,0
53.1655,8,5,4,SUCCESS,1
53.1665,9,5,6,SUCCESS,1
53.1678,12,8,7,START,0
53.1695,12,8,7,SUCCESS,1
53.1718,11,3,8,START,0
53.1735,11,3,8,SUCCESS,1
53.1813,16,3,2,START,0
53.183,16,3,2,SUCCESS,1
53.1897,19,3,4,START,0
53.1908,4,4,5,START,0
53.1915,19,3,4,SUCCESS,1
53.1925,4,4,5,SUCCESS,1
53.526,14,5,6,START,0
53.5278,14,5,6,SUCCESS,1
53.589,10,5,7,START,0
53.5908,10,5,7,SUCCESS,1
53.6957,6,6,5,START,0
53.6975,6,6,5,SUCCESS,1
53.7893,18,6,5,START,0
53.791,18,6,5,SUCCESS,1
54.0907,17,8,2,START,0
54.0925,17,8,2,SUCCESS,1
55.2398,13,7,6,START,0
55.2415,13,7,6,SUCCESS,1
55.539,7,8,3,START,0
55.5408,7,8,3,SUCCESS,1
56.2887,2,7,2,START,0
56.2905,2,7,2,SUCCESS,1
58.2395,16,2,5,START,0
58.2413,16,2,5,SUCCESS,1
58.2427,15,6,7,START,0
58.2445,15,6,7,SUCCESS,1
58.2473,3,4,2,START,0
58.2473,19,4,7,START,0
58.2473,11,8,3,START,0
58.249,11,8,3,SUCCESS,1
58.249,3,4,2,SUCCESS,1
58.249,19,4,7,SUCCESS,1
58.5912,14,6,5,START,0
58.593,14,6,5,SUCCESS,1
58.5968,9,6,7,START,0
58.5985,9,6,7,SUCCESS,1
58.6015,10,7,8,START,0
58.6033,10,7,8,SUCCESS,1
59.6907,12,7,8,START,0
59.6925,12,7,8,SUCCESS,1
59.699,17,2,7,START,0
59.7008,17,2,7,SUCCESS,1
62.3078,13,6,7,START,0
62.3095,13,6,7,SUCCESS,1
62.3137,1,6,5,START,0
62.3155,1,6,5,SUCCESS,1
62.3175,7,3,8,START,0
62.3193,7,3,8,SUCCESS,1
62.3227,8,4,5,START,0
62.3245,8,4,5,SUCCESS,1
62.889,15,7,8,START,0
62.8908,15,7,8,SUCCESS,1
63.0907,18,5,6,START,0
63.0925,18,5,6,SUCCESS,1
63.2545,11,3,8,START,0
63.2563,11,3,8,SUCCESS,1
63.259,19,7,3,START,0
63.2608,19,7,3,SUCCESS,1
63.2915,3,2,3,START,0
63.2933,3,2,3,SUCCESS,1
63.4408,5,4,3,START,0
63.4425,5,4,3,SUCCESS,1
63.638,10,8,3,START,0
63.6398,10,8,3,SUCCESS,1
63.7895,14,5,6,START,0
63.7913,14,5,6,SUCCESS,1
64.041,6,5,6,START,0
64.0428,6,5,6,SUCCESS,1
64.2457,2,2,5,START,0
64.2475,2,2,5,SUCCESS,1
64.541,16,5,6,START,0
64.5428,16,5,6,SUCCESS,1
64.6913,12,8,2,START,0
64.693,12,8,2,SUCCESS,1
65.2403,4,5,2,START,0
65.242,4,5,2,SUCCESS,1
65.4937,9,7,8,START,0
65.4955,9,7,8,SUCCESS,1
66.8407,4,2,7,START,0
66.8425,4,2,7,SUCCESS,1
67.6452,8,5,6,START,0
67.6468,8,5,6,SUCCESS,1
68.1038,18,6,2,START,0
68.1055,18,6,2,SUCCESS,1
68.391,3,3,2,START,0
68.3928,3,3,2,SUCCESS,1
68.589,19,3,4,START,0
68.5908,19,3,4,SUCCESS,1
68.706,10,3,4,START,0
68.7078,10,3,4,SUCCESS,1
68.8387,14,6,5,START,0
68.8405,14,6,5,SUCCESS,1
69.0597,6,6,5,START,0
69.0615,6,6,5,SUCCESS,1
69.5537,16,6,5,START,0
69.5555,16,6,5,SUCCESS,1
69.5947,10,4,2,START,0
69.5965,10,4,2,SUCCESS,1
70.241,12,2,5,START,0
70.2428,12,2,5,SUCCESS,1
70.4413,1,5,6,START,0
70.443,1,5,6,SUCCESS,1
70.5049,9,8,3,START,0
70.5065,9,8,3,SUCCESS,1
73.5082,8,6,7,START,0
73.509,4,7,8,START,0
73.51,8,6,7,SUCCESS,1
73.5108,4,7,8,SUCCESS,1
73.642,2,5,6,START,0
73.6438,2,5,6,SUCCESS,1
73.792,18,2,5,START,0
73.7938,18,2,5,SUCCESS,1
74.4878,6,5,2,START,0
74.4895,6,5,2,SUCCESS,1
75.4547,1,6,5,START,0
75.4565,1,6,5,SUCCESS,1
75.4903,17,7,8,START,0
75.4903,7,8,3,START,0
75.492,7,8,3,SUCCESS,1
75.492,17,7,8,SUCCESS,1
75.5422,3,2,4,START,0
75.544,3,2,4,SUCCESS,1
75.551,10,2,3,START,0
75.5528,10,2,3,SUCCESS,1
75.5577,9,3,8,START,0
75.5595,9,3,8,SUCCESS,1
75.6418,16,5,6,START,0
75.6435,16,5,6,SUCCESS,1
75.988,20,7,8,START,0
75.9898,20,7,8,SUCCESS,1
76.243,19,4,5,START,0
76.2448,19,4,5,SUCCESS,1
76.988,13,7,6,START,0
76.9898,13,7,6,SUCCESS,1
77.841,5,3,4,START,0
77.8428,5,3,4,SUCCESS,1
78.0405,15,8,2,START,0
78.0423,15,8,2,SUCCESS,1
78.6057,8,7,2,START,0
78.6075,8,7,2,SUCCESS,1
78.6107,4,8,3,START,0
78.6125,4,8,3,SUCCESS,1
78.8592,18,5,6,START,0
78.861,18,5,6,SUCCESS,1
78.8902,11,8,2,START,0
78.892,11,8,2,SUCCESS,1
79.6918,2,6,5,START,0
79.6935,2,6,5,SUCCESS,1
80.564,3,4,2,START,0
80.5658,3,4,2,SUCCESS,1
80.5728,9,8,7,START,0
80.5745,9,8,7,SUCCESS,1
80.5922,17,8,7,START,0
80.594,17,8,7,SUCCESS,1
80.64,10,3,8,START,0
80.6418,10,3,8,SUCCESS,1
80.794,7,3,4,START,0
80.7958,7,3,4,SUCCESS,1
81.0382,20,8,7,START,0
81.04,20,8,7,SUCCESS,1
81.1412,6,2,6,START,0
81.143,6,2,6,SUCCESS,1
81.2917,19,5,2,START,0
81.2935,19,5,2,SUCCESS,1
81.6405,1,5,4,START,0
81.6423,1,5,4,SUCCESS,1
